URL,SIZE (BYTES),NO OF OUTLINKS,CONTENT-TYPE
https://www.dailymail.co.uk/news/article-5318737/Platells-People-Harry-tragic-heroes-forgot.html,560546,1008,text/html
https://www.dailymail.co.uk/news/article-6719057/amp/Ban-bookies-giving-cash-rebates-heavy-losers-say-MPs.html,289071,763,text/html
https://www.dailymail.co.uk/news/article-4800108/Britons-Barcelona-warned-stay-inside-terror.html,569340,970,text/html
https://www.dailymail.co.uk/news/article-5754343/Former-England-captain-Terry-Butcher-chokes-tears-son.html,532931,964,text/html
https://www.dailymail.co.uk/news/article-5431283/British-couple-feared-kidnapped-ISIS-South-Africa.html,520762,962,text/html
https://www.dailymail.co.uk/news/article-5320737/Top-guns-tears-War-heroes-turn.html,565792,1012,text/html
https://www.dailymail.co.uk/news/article-6158821/EuroMillions-results-National-Lottery-numbers-Tuesday-11-September.html?ico=amp-comments-addcomment,525977,999,text/html
https://www.dailymail.co.uk/news/article-6696459/Now-Trump-says-new-Rep-Ilhan-Omar-RESIGN-calls-unequivocal-apology-lame.html,567875,982,text/html
https://www.dailymail.co.uk/news/article-4801744/Sydney-boy-7-missing-Barcelona-terrorist-attack.html,597892,1033,text/html
https://www.dailymail.co.uk/news/article-6127783/Man-stabbed-tourists-Amsterdam-names-Wilders-cites-insults-Islam.html,532995,965,text/html
https://www.dailymail.co.uk/news/article-6293607/amp/Anjem-Choudary-FREED.html,322963,765,text/html
https://www.dailymail.co.uk/news/article-6158821/EuroMillions-results-National-Lottery-numbers-Tuesday-11-September.html?ico=amp-comments-viewall,525977,999,text/html
https://www.dailymail.co.uk/news/article-6715159/Addicts-paid-gambling-UKs-online-betting-firm-Bet365-gives-losers-cash.html,551204,964,text/html
https://www.dailymail.co.uk/news/article-6274439/Taxpayers-fund-2million-year-bill-protect-Islamist-hate-preacher-Anjem-Choudary.html,527725,962,text/html
https://www.dailymail.co.uk/news/article-6481759/amp/NRL-star-Dylan-Walker-denies-bashing-fianc-e-24-united-outside-court.html,279000,758,text/html
https://www.dailymail.co.uk/news/article-5684847/Afghan-translators-face-deportation-unless-pay-2-400-Home-Office.html,530654,961,text/html
https://www.dailymail.co.uk/news/article-5771009/amp/Housewife-walked-21MILLION-winning-lottery-ticket-handbag-week.html,303528,764,text/html
https://www.dailymail.co.uk/news/article-5990023/amp/British-jihadis-fight-Syria-prosecuted-TREASON-report-urges.html,279961,763,text/html
https://www.dailymail.co.uk/news/article-4800830/One-dead-explosion-near-scene-Barcelona-attack.html,191008,215,text/html
https://www.dailymail.co.uk/news/article-4727522/First-LGBT-unit-fighting-ISIS-photos-rainbow-flag-Raqqa.html,561214,1013,text/html
https://www.dailymail.co.uk/news/article-6697981/Bookmakers-dodge-live-sports-ban.html,522240,963,text/html
https://www.dailymail.co.uk/news/article-5711631/Police-taser-knife-wielding-terrorist-Ihsas-Khan-stabbed-neighbour-ISIS-inspired-attack.html,540920,969,text/html
https://www.dailymail.co.uk/news/article-5758237/Couple-win-1m-lottery-scratchcards-husband-stops-supermarket-way-home-work.html,522340,960,text/html
https://www.dailymail.co.uk/news/article-5985637/Taxpayers-shell-4-4m-subsidise-food-drink-Parliament.html,525106,960,text/html
https://www.dailymail.co.uk/news/article-5773583/Outrage-betrayal-loyal-Afghan-interpreters.html,533145,962,text/html
https://www.dailymail.co.uk/news/article-5424549/Schools-armed-officer-never-went-shooting.html,575440,986,text/html
https://www.dailymail.co.uk/news/article-4741778/amp/Former-British-soldier-fought-ISIS-arrested-Turkey.html,277760,767,text/html
https://www.dailymail.co.uk/news/article-5712289/Pentagon-release-details-Niger-ambush-response.html,541078,965,text/html
https://www.dailymail.co.uk/news/article-6129687/British-teenager-films-migrants-stowing-away-lorry-headed-UK-two-hour-queues-Calais.html,534188,966,text/html
https://www.dailymail.co.uk/news/article-5906919/Afghan-translator-used-British-Army-shot-Afghanistan-Kabul.html,529355,965,text/html
https://www.dailymail.co.uk/news/article-5642469/amp/SAS-soldiers-pay-tribute-fallen-comrade-parachute-jump.html?ico=amp_articleRelated,277198,767,text/html
https://www.dailymail.co.uk/news/article-5423405/Russian-model-escapes-seven-years-sex-slave.html,536823,969,text/html
https://www.dailymail.co.uk/news/article-6533657/Taliban-training-video-shows-hapless-commandos-Afghanistan.html,533560,967,text/html
https://www.dailymail.co.uk/news/article-6311359/Will-Banksy-shred-artworks-tonight-Paris-auction-house-tightens-security-advance.html,538294,969,text/html
https://www.dailymail.co.uk/news/article-5759923/amp/Iraq-execute-40-foreign-ISIS-brides.html,274369,766,text/html
https://www.dailymail.co.uk/news/article-6125285/Scott-Morrisons-new-Population-Minister-calls-immigrants-let-nation.html,530191,963,text/html
https://www.dailymail.co.uk/news/article-6010555/Former-British-soldier-accused-attending-terrorist-training-camps-charges-against-dropped.html?ico=amp-comments-viewall,531023,967,text/html
https://www.dailymail.co.uk/news/article-5424929/amp/Army-Major-facing-EIGHTH-probe-death-Iraqi-teen.html,274786,764,text/html
https://www.dailymail.co.uk/news/article-5713603/amp/Iraq-used-Baghdadi-aides-phone-capture-Islamic-State-commanders.html,287884,770,text/html
https://www.dailymail.co.uk/news/article-5759575/Michael-Cohens-Taxi-king-business-partner-agrees-cooperate-Muellers-probe.html,534375,964,text/html
https://www.dailymail.co.uk/news/article-5131505/amp/Untrained-British-volunteer-dies-fighting-Isis-Syria.html?ico=amp_articleRelated,281813,767,text/html
https://www.dailymail.co.uk/news/article-6062971/Austria-rejects-Afghan-asylum-seeker-gay-claim-report.html,522150,961,text/html
https://www.dailymail.co.uk/news/article-6277207/Ronaldo-steps-girlfriend-Paris-footballer-continues-deny-rape-claims.html,541459,968,text/html
https://www.dailymail.co.uk/news/article-6129935/Mollie-Tibbetts-dad-got-racist-propaganda-robocall-using-death-calling-race-traitor.html,538245,961,text/html
https://www.dailymail.co.uk/news/article-5711927/Islamic-terrorist-stabbed-neighbour-hunting-knife-compares-attack-eating-CHOCOLATE-BAR.html,538549,964,text/html
https://www.dailymail.co.uk/news/article-6211771/National-Lottery-results-Lotto-numbers-Wednesday-26th-September.html?ico=amp-comments-addcomment,531930,1000,text/html
https://www.dailymail.co.uk/news/article-6657539/American-heroes-tackled-terrorist-gunman-Paris-train-granted-French-citizenship-bravery.html,577689,988,text/html
https://www.dailymail.co.uk/news/article-6010555/Former-British-soldier-accused-attending-terrorist-training-camps-charges-against-dropped.html?ico=amp-comments-addcomment,531023,967,text/html
https://www.dailymail.co.uk/news/article-5756709/amp/Iraq-court-sentences-Belgian-jihadist-death-IS-membership.html,275230,766,text/html
https://www.dailymail.co.uk/news/article-6211771/National-Lottery-results-Lotto-numbers-Wednesday-26th-September.html?ico=amp-comments-viewall,531930,1000,text/html
https://www.dailymail.co.uk/news/article-6126173/Afghan-asylum-seeker-jailed-eight-years-stabbing-girl-15-death-Germany.html,544363,971,text/html
https://www.dailymail.co.uk/news/article-6130061/amp/Anti-migrant-mood-boosts-far-right-party-Swedish-election.html,298307,765,text/html
https://www.dailymail.co.uk/news/article-6723827/Joe-Biden-90-cent-announcing-candidacy-president-friend-says.html?ico=amp-comments-viewall,537317,964,text/html
https://www.dailymail.co.uk/news/article-5754557/Mothers-man-killed-Manchester-terror-attack-man-died-fighting-ISIS-forge-bond.html,533625,967,text/html
https://www.dailymail.co.uk/news/article-6723827/Joe-Biden-90-cent-announcing-candidacy-president-friend-says.html?ico=amp-comments-addcomment,537317,964,text/html
https://www.dailymail.co.uk/news/article-5505959/amp/Iraqi-asylum-seeker-GUILTY-Parsons-Green-bombing.html,323771,765,text/html
https://www.dailymail.co.uk/news/article-6228023/IKEA-shoppers-cause-STAMPEDE-pop-store-try-hands-new-furniture.html,527328,960,text/html
https://www.dailymail.co.uk/news/article-6348889/amp/The-Brexit-Isles-Two-maps-reveal-Leave-Land-Remain-Land.html,279786,767,text/html
https://www.dailymail.co.uk/news/article-5643685/Kabul-suicide-bomber-kills-31-wounds-50-blowing-Afghan-voter-centre.html,167425,174,text/html
https://www.dailymail.co.uk/news/article-5757011/amp/Iraq-veteran-developed-PTSD-took-life-coroner-rules.html,278935,765,text/html
https://www.dailymail.co.uk/news/article-6238757/Paris-bans-cars-Sunday-month-improve-air-quality.html,533197,966,text/html
https://www.dailymail.co.uk/news/article-6719099/amp/Journalist-watched-serial-killer-Ted-Bundy-die-says-shouldnt-remembered.html,288226,765,text/html
https://www.dailymail.co.uk/news/article-5506505/Europol-warns-1-000-jihadis-return-Europe-Syria.html,523530,960,text/html
https://www.dailymail.co.uk/news/article-5834363/Netanyahu-quizzed-police-corruption-probe.html,527796,963,text/html
https://www.dailymail.co.uk/news/article-5687617/Climbdown-plans-charge-Afghan-interpreters-stay-UK.html,529344,964,text/html
https://www.dailymail.co.uk/news/article-5753459/Syria-says-capital-completely-secure-IS-ousted.html,528400,966,text/html
https://www.dailymail.co.uk/news/article-6717433/Decapitated-body-Mexican-businessmans-wife-husband-refused-pay-200-000-ransom.html,534576,964,text/html
https://www.dailymail.co.uk/news/article-6291175/Taliban-says-deadly-attack-targeted-commander-Afghanistan.html,527329,961,text/html
https://www.dailymail.co.uk/news/article-4999734/Gold-Star-widow-shares-condolence-phone-call-Trump.html,534122,966,text/html
https://www.dailymail.co.uk/news/article-5683963/amp/Hobby-Lobby-forced-return-3-8000-ancient-Iraqi-artifacts.html,285264,765,text/html
https://www.dailymail.co.uk/news/article-5839563/amp/Miss-Iraq-visits-Miss-Israel-Jerusalem-fury-selfie-together.html,282904,766,text/html
https://www.dailymail.co.uk/news/article-6700303/amp/REI-CEO-Jerry-Strizke-resigned-affair-married-college-sweetheart-2-8M-2017.html,295278,766,text/html
https://www.dailymail.co.uk/news/article-5499661/Turkey-ramps-assault-Kurdish-enclave-Syria.html,200862,205,text/html
https://www.dailymail.co.uk/news/article-6512243/amp/ISIS-executed-700-Syrian-prisoners-past-two-months-says-human-rights-group.html,275252,760,text/html
https://www.dailymail.co.uk/news/article-5752289/Lee-Rigbys-mum-reveals-close-suicide-fifth-anniversary-death.html,558709,966,text/html
https://www.dailymail.co.uk/news/article-6130409/Campaign-bring-hero-Afghan-interpreter-used-British-forces-Helmand-UK-Athen.html,530659,960,text/html
https://www.dailymail.co.uk/news/article-5647411/Shipwreck-Lake-Erie-nearly-200-years-old.html,522796,964,text/html
https://www.dailymail.co.uk/news/article-6443719/Drunk-student-tripped-shoelaces-crash-inquest-told.html,524126,962,text/html
https://www.dailymail.co.uk/news/article-6697405/Les-Moonves-cashed-50M-worth-personal-CBS-stock-learning-police-investigation.html,537900,961,text/html
https://www.dailymail.co.uk/news/article-6704807/amp/McCabe-says-Justice-Department-held-meetings-discuss-recruiting-Pence-25th-Amendment-push.html?ico=amp_articleRelated,305712,769,text/html
https://www.dailymail.co.uk/news/article-6490939/amp/Footy-star-Jack-Belin-arrested-detectives-question-alleged-sexual-assault.html,279227,765,text/html
https://www.dailymail.co.uk/news/article-5656703/Pair-JFKs-swimming-trunks-hammer-fetch-4-000.html,530986,959,text/html
https://www.dailymail.co.uk/news/article-5633337/Police-searching-British-couple-feared-murdered-ISIS-body-crocodile-infested-river.html,534644,971,text/html
https://www.dailymail.co.uk/news/article-6686331/amp/Tiffany-Trump-Marla-Maples-Kimberly-Guilfoyle-turn-heads-New-York-Fashion-Week.html,293938,763,text/html
https://www.dailymail.co.uk/news/article-6705459/Late-Rep-John-Dingell-hailed-service-Mr-Michigan.html?ico=amp-comments-viewall,198197,205,text/html
https://www.dailymail.co.uk/news/article-6622419/amp/Recruitment-firm-boss-50-drank-white-wine-cope-menopause-banned-road.html,283362,765,text/html
https://www.dailymail.co.uk/news/article-6704807/amp/McCabe-says-Justice-Department-held-meetings-discuss-recruiting-Pence-25th-Amendment-push.html,305712,769,text/html
https://www.dailymail.co.uk/news/article-6337855/amp/Brother-arrested-Iraqi-refugee-says-sibling-not-Mandarin-Oriental-building-bombs.html,296288,759,text/html
https://www.dailymail.co.uk/news/article-5621027/Researchers-mark-death-Pearl-Harbor-mastermind-Yamamoto.html,534849,965,text/html
https://www.dailymail.co.uk/news/article-5635811/amp/American-ISIS-widow-dreams-returning-US.html,282981,766,text/html
https://www.dailymail.co.uk/news/article-5612207/Russia-hacked-Skripals-emails-tested-smearing-nerve-agent-door-handles-says-UK.html,557951,972,text/html
https://www.dailymail.co.uk/news/article-5393619/Man-creek-identified-student-Saudi-Arabia.html,552404,1008,text/html
https://www.dailymail.co.uk/news/article-6697085/amp/Rapper-21-Savage-released-bond-nine-days-custody.html,275578,764,text/html
https://www.dailymail.co.uk/news/article-6569371/Ex-public-schoolgirl-19-banned-road-caught-drink-driving.html,524902,960,text/html
https://www.dailymail.co.uk/news/article-6308861/EuroMillions-results-Lottery-numbers-Tuesday-October-23.html?ico=amp-comments-addcomment,527860,997,text/html
https://www.dailymail.co.uk/news/article-6705459/Late-Rep-John-Dingell-hailed-service-Mr-Michigan.html?ico=amp-comments-addcomment,198197,205,text/html
https://www.dailymail.co.uk/news/article-5612597/amp/Russian-ambassador-compares-Syria-chemical-weapons-attack-Blairs-WMD-claims.html,282300,766,text/html
https://www.dailymail.co.uk/news/article-6700059/amp/Trump-evasive-bipartisan-funding-deal-Congress-races-pass-it.html?ico=amp_articleRelated,289708,765,text/html
https://www.dailymail.co.uk/news/article-6226933/amp/Deaths-four-successful-Iraqi-women-spark-fear-hardline-Muslim-men-targeting-progressive-girls.html,291714,764,text/html
https://www.dailymail.co.uk/news/article-5735143/EuroMillions-results-Tuesday-15th-2018.html?ico=amp-comments-viewall,527736,998,text/html
https://www.dailymail.co.uk/news/article-5396493/amp/Army-captain-46-killed-forklift-truck.html,273749,765,text/html
https://www.dailymail.co.uk/news/article-6702857/DNC-chair-2-stages-16-spots-2-Democratic-debates.html?ico=amp-comments-viewall,538169,970,text/html
https://www.dailymail.co.uk/news/article-6308861/EuroMillions-results-Lottery-numbers-Tuesday-October-23.html?ico=amp-comments-viewall,527860,997,text/html
https://www.dailymail.co.uk/news/article-6704945/amp/Ex-acting-FBI-chief-says-probe-Trump-began-Comey-firing-CBS.html?ico=amp_articleRelated,276959,758,text/html
https://www.dailymail.co.uk/news/article-6115353/amp/Trump-White-House-send-ISIS-Beatles-Guantanamo.html,296336,766,text/html
https://www.dailymail.co.uk/news/article-6702857/DNC-chair-2-stages-16-spots-2-Democratic-debates.html?ico=amp-comments-addcomment,538118,969,text/html
https://www.dailymail.co.uk/news/article-5735143/EuroMillions-results-Tuesday-15th-2018.html?ico=amp-comments-addcomment,527736,998,text/html
https://www.dailymail.co.uk/news/article-5344481/British-soldier-dies-incident-Iraq-air-base.html,555576,1010,text/html
https://www.dailymail.co.uk/news/article-6696843/amp/Joe-Biden-eulogizes-longest-serving-congressman-history-John-Dingell.html?ico=amp_articleRelated,294067,763,text/html
https://www.dailymail.co.uk/news/article-5607055/Obsessed-rapist-21-told-woman-going-worst-night-life.html,522178,959,text/html
https://www.dailymail.co.uk/news/article-6703077/amp/Delta-flight-makes-emergency-landing-severe-turbulence-injures-5.html?ico=amp_articleRelated,283627,765,text/html
https://www.dailymail.co.uk/news/article-4801834/amp/Barcelona-terrorists-wanted-kill-big-trucks.html,297344,764,text/html
https://www.dailymail.co.uk/news/article-6114877/California-man-arrested-threatening-bomb-shoot-staff-Boston-Globe.html,524125,959,text/html
